,Item_Weight,Item_Visibility,Item_MRP,Low Fat,Regular,High,Medium,Small,Tier 1,Tier 2,Tier 3,Supermarket Type1,Supermarket Type2,Outlet_Identifier,Item_Type,Outlet_Establishment_Year,Item_Outlet_Sales_Prediction
2007,10.8,0.041857932,189.6214,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,2.0,3215.122923940105
2008,8.39,0.120988121,164.7868,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2316.146349740316
2009,17.0,0.135620265,170.8106,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2702.1563679328324
2013,8.895,0.105023222,40.6138,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,3.0,622.9812391246946
2014,14.0,0.105308924,141.6812,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2300.329235118415
2015,16.2,0.175184487,184.9608,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,10.0,2.0,2912.2436299063424
2016,17.6,0.053263687,44.606,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,740.0448174539497
2017,19.7,0.041738399,108.6912,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1732.26021351591
2020,7.285,0.050041563,156.3288,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3.0,2616.447066973207
2022,18.35,0.0,185.0266,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,3117.6219604008306
2023,20.7,0.100155997,125.7388,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,2109.8149405878903
2024,16.0,0.076841095,42.6086,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,2.0,736.1245333871898
2026,15.85,0.081787519,174.937,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,2820.333341411449
2027,14.1,0.113246012,52.7956,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,14.0,1.0,911.2349512963442
2029,10.5,0.024970259,218.1508,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,3633.67418287148
2030,9.395,0.099524363,107.328,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,3.0,1385.5939176864972
2031,16.7,0.042618956,117.3782,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,14.0,1.0,1940.2255507495274
2033,20.25,0.148044603,105.9938,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1706.2851146532803
2034,8.02,0.0,151.7998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,3.0,2222.9223399039142
2035,10.195,0.044982556,116.1808,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,1907.1340925852387
2038,9.42,0.044081944,60.1194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,668.2229093085421
2039,12.8,0.079061378,182.8608,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0,2.0,3098.4041230078014
2040,20.25,0.014219927,147.4418,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2510.810967049843
2041,13.35,0.139336364,148.5392,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,15.0,1.0,2391.935817404253
2046,10.5,0.019127291,185.424,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,3.0,2761.7843237128095
2047,18.35,0.041668881,190.4872,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,3118.6371777527543
2048,11.0,0.08783053,158.263,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,13.0,2.0,2702.652406159647
2049,5.03,0.008681751,121.1756,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,1689.1267059926108
2051,18.0,0.1432701,88.0514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1037.8528634568706
2054,16.75,0.032719454,194.2162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,3.0,2888.5368589793675
2055,11.8,0.026353021,41.6138,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,798.20023545305
2056,9.42,0.043903102,62.1194,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,984.6290645793661
2060,7.435,0.084796386,166.7158,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,2394.671594002905
2061,6.635,0.027064283,176.3396,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,3.0,3013.1994700791333
2063,13.3,0.071452562,61.0536,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,962.7157109453656
2064,19.35,0.076759076,115.6518,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,2.0,1848.8806908614124
2065,5.92,0.019196373,50.3692,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,3.0,973.4650377193393
2066,6.4,0.08473758,39.3796,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,670.2229780019534
2067,7.36,0.052302143,57.9588,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1037.96937160067
2068,11.65,0.010935766,110.0544,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,2.0,1883.1285837976725
2070,10.195,0.14689096,141.2838,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,2.0,2282.011426731546
2071,20.1,0.022516587,228.2036,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,11.0,2.0,3488.763837093819
2074,4.635,0.141463034,130.0994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1738.5208014254963
2076,17.25,0.159843921,62.2194,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,1.0,614.5787394674721
2081,19.35,0.058032403,236.5564,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,4007.792887938221
2084,8.485,0.058132207,102.899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,15.0,2.0,1675.8376095523076
2085,14.35,0.017035555,112.5228,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,1943.3793693884209
2086,9.1,0.082000475,173.9054,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,2.0,2544.3442013477547
2087,13.5,0.054979611,36.9874,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,2.0,667.8073185112853
2088,8.365,0.040006739,188.6188,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,2816.75319384108
2089,18.35,0.094443441,84.3882,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,1388.4469489554008
2091,7.39,0.0,251.5066,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,7.0,2.0,4284.986475711652
2092,12.35,0.038468382,110.957,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,1835.0346271605126
2093,11.5,0.072867754,191.653,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,3199.13574776405
2096,7.07,0.0,115.1834,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,4.0,1973.3055959625258
2098,9.0,0.050706432,150.9024,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,2163.5019771711204
2099,20.25,0.025993608,179.3976,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2960.300841911239
2100,5.765,0.0,122.1098,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,11.0,2.0,1742.6514110286312
2101,13.85,0.030789262,142.5154,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2425.759130187696
2102,16.5,0.028463,89.9146,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1496.3945807727828
2103,17.5,0.015560368,185.6266,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,3064.4635335619337
2105,6.825,0.046634759,153.5998,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,2.0,2529.9805049134825
2106,15.2,0.012165821,48.9034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,467.2168885538031
2108,13.6,0.117635456,192.5136,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3080.3096396997994
2111,18.7,0.0,128.102,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,2162.2478798413836
2112,11.65,0.174758034,52.7298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,415.29981081474625
2114,8.185,0.046445455,51.0692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,827.1647526672664
2116,11.65,0.131504228,152.5024,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,2404.464631976279
2117,13.65,0.077354192,57.293,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,914.9126170039413
2118,14.0,0.042128684,53.264,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,544.2040228286828
2119,6.135,0.114936679,162.7236,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,2618.0721005271694
2121,17.6,0.058080284,154.5314,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,2647.66284623624
2125,8.71,0.046173643,45.3744,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,433.13111242108835
2126,17.5,0.015547419,183.3266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0,3028.5268374483344
2132,9.5,0.031256911,109.9228,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1814.0772670177266
2133,18.2,0.090041548,198.211,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3.0,3264.3775179635336
2134,7.445,0.037785521,73.3354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,883.5997483561664
2137,9.6,0.051467395,259.662,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,4252.506456544552
2139,12.6,0.056077574,52.1982,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,801.183996864811
2141,17.75,0.034723727,250.475,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4105.347154413761
2145,20.6,0.0,147.5392,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,2573.1552219669006
2147,12.3,0.052583676,188.653,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3104.042469455458
2148,13.8,0.058054117,247.1802,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4043.8209231278393
2149,20.35,0.030921784,255.2672,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,4332.787219191032
2151,8.26,0.034375656,115.3834,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,4.0,1907.2000705381647
2152,16.85,0.026519826,94.712,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1533.5041677483582
2153,12.6,0.031534752,171.1764,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,2829.809272130616
2155,12.6,0.048772858,61.4194,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,1072.5490877904135
2159,16.5,0.012635456,37.1506,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,15.0,1.0,736.6150785551586
2161,7.565,0.054640876,56.393,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,10.0,2.0,890.5634945397805
2165,6.895,0.022552069,141.6812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,1.0,2039.1802467275952
2170,10.8,0.061089829,150.4024,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2546.364085716765
2171,9.5,0.031277029,110.1228,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,9.0,1.0,1919.5114970979157
2172,14.0,0.037675391,166.0526,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,2.0,2441.6533086187906
2174,16.6,0.050495866,118.7124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,1615.4996710070996
2175,8.155,0.033549054,73.7354,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,1315.6672119038994
2176,8.92,0.129928494,175.737,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,4.0,2811.514402059254
2177,20.25,0.018881709,222.0772,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,3370.6069778592832
2178,6.4,0.084683076,42.9796,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,648.1519589239797
2183,15.1,0.067076811,260.0304,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,4253.822193709244
2184,5.615,0.126281351,123.373,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,3.0,1662.2071905824073
2188,17.7,0.117017229,185.1266,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,13.0,1.0,2685.042933166344
2190,10.5,0.048281966,49.6376,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,833.9140472087079
2191,20.35,0.06094699,236.2616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,4.0,3551.991961786213
2193,12.65,0.06936719,50.0324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,2.0,793.1090425278985
2194,7.72,0.052192414,78.7986,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,954.7937217325084
2196,6.905,0.038115681,96.7726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,3.0,1621.6585113643519
2198,5.44,0.025475101,242.3538,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,4121.156694797577
2202,10.695,0.127925684,120.144,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1950.923851603558
2205,13.15,0.020800301,84.9566,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1087.1611293071373
2206,7.31,0.026898064,109.057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,2.0,1480.4493034459324
2207,6.65,0.0,128.8678,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2147.692573447249
2209,10.0,0.099566768,113.5544,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,4.0,1823.4784924875726
2211,14.0,0.024331179,41.5454,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,659.0343457990275
2215,9.8,0.024421227,117.3492,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,1995.8399790956782
2216,13.85,0.034711182,116.3492,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,2.0,1600.8656628669892
2217,20.25,0.022547134,249.5092,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,4197.176078981411
2218,6.46,0.049363153,144.6102,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2076.5387099117647
2220,10.1,0.032102094,49.9008,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,774.9035882414682
2222,17.6,0.041549725,34.919,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,232.27985663520485
2223,8.895,0.075387039,234.4616,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3826.9145444827795
2224,15.5,0.032873353,106.2938,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,1702.4978318175308
2225,21.25,0.024635077,146.1102,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,4.0,2405.6792459849726
2227,20.7,0.0,93.8436,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1675.9795979357868
2228,17.35,0.014751632,74.2038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,901.561924251871
2231,10.8,0.028937816,238.2222,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,4035.121092821973
2233,10.6,0.033045919,52.3008,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,9.0,1.0,979.26227326569
2235,14.0,0.031394866,51.964,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,2.0,543.0826262465248
2241,9.3,0.043749257,192.1846,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,7.0,3.0,3168.136002116364
2242,11.15,0.073368159,67.2142,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,1041.2407442421832
2243,15.35,0.013801277,64.3168,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,10.0,1.0,1079.6015205905742
2244,5.5,0.047171435,100.9016,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1683.6760797793645
2245,10.5,0.066125732,81.196,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1319.331959432271
2247,18.0,0.039003613,148.1418,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,2515.8387049647113
2248,14.85,0.061073374,255.5698,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,4228.037217595558
2249,10.5,0.025092859,215.1508,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,1.0,3280.9901985964284
2252,6.425,0.093600196,174.8712,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,2858.7255011372868
2255,17.7,0.029985483,167.7816,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,2796.3772729422394
2257,15.7,0.027659984,170.679,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,2868.4286455432725
2258,10.3,0.027357885,99.1042,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1654.8205457676668
2260,13.0,0.082772931,61.0194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,11.0,1.0,973.4048166543553
2261,16.85,0.023150021,42.1428,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,800.7080612028162
2263,18.0,0.017891302,178.4686,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,2.0,2961.0901229305505
2264,18.6,0.047850086,186.3898,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,14.0,3.0,3081.6194585099324
2265,17.6,0.074407062,229.701,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,3720.9048031432926
2270,12.6,0.062955703,102.499,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,15.0,3.0,1389.498647290106
2271,8.575,0.071846495,196.1794,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,3200.0974669127886
2272,10.8,0.052025392,238.6564,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3927.843734452618
2275,14.5,0.128782548,100.6332,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,1258.7269515626344
2276,9.105,0.03844986,31.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,510.88801214918703
2278,8.51,0.01610767,195.3478,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,3310.903614180554
2281,9.8,0.047379258,101.3016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1350.7898520274516
2284,10.5,0.01351745,143.5154,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,2.0,2430.637785582237
2285,8.42,0.112445562,64.8168,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,1013.2726257741597
2287,6.3,0.127342972,210.927,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,3407.3856348282366
2288,17.7,0.0,127.9678,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,2102.9245506762218
2289,12.6,0.0,173.2054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,1.0,2888.898385097114
2291,20.75,0.083947142,180.2318,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2620.9406280712933
2292,20.35,0.03926078,127.9678,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,15.0,1.0,2216.600471825078
2293,13.3,0.009573182,62.551,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1018.6045805396475
2294,9.31,0.037947917,63.751,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,1122.7005523636522
2299,18.2,0.04931036,146.5734,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,14.0,2.0,2513.447065839328
2300,20.2,0.100067654,186.8898,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,3040.996106918667
2303,14.85,0.093384846,141.3812,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2294.9220017953635
2304,6.865,0.013993247,131.0652,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2134.8343595608417
2305,17.6,0.018901751,235.759,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,4.0,4011.013675216693
2306,12.35,0.041702894,35.4216,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,547.8528592454431
2307,19.35,0.018547157,110.8544,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,2.0,1858.9644745254805
2308,6.115,0.011370822,92.0488,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,1660.0084878054322
2310,15.5,0.0,48.8692,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,857.2175464739457
2311,8.645,0.143395524,98.041,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,2.0,1609.2600449661077
2312,19.1,0.0,173.8422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,2876.8770011964675
2315,18.1,0.049139791,126.9336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,4.0,1743.366347634429
2319,18.35,0.014012358,222.5746,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,3668.6305961104067
2324,17.2,0.0252693,146.9418,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,4.0,2118.708634440529
2325,16.2,0.03588139,260.4278,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0,4292.5574989320285
2327,17.1,0.046999232,138.6838,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1984.5736688320253
